Keyword,Track.Name,Artist.Name,Genre,Beats.Per.Minute,Energy,Danceability,Loudness..dB..,Liveness,Valence.,Length.,Acousticness..,Speechiness.,Popularity,Type
ooh,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,filler
ooh,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,filler
Ooh,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,filler
Ooh,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,filler
Ooh,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,filler
Ooh,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,filler
ooh,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,filler
ooh,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,filler
ooh,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,filler
ooh,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,filler
ooh,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,filler
Ooh,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,filler
Ooh-ooh-ooh,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,filler
open,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,
open,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,
open,It's You,Ali Gatie,canadian hip hop,96,46,73,-7,19,40,213,37,3,89,
opps,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
opps,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
opps,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
opps,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
or,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
or,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
or,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,stop
or,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
or,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
or,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
or,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
or,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
Or,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
Or,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
or,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
or,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
Or,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,stop
Or,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,stop
or,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
or,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
ordinary,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,
other,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
other,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
other,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
other,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
otra,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,
our,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
our,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
our,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
our,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,stop
ours,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
ourselves,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
ourselves,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
ourselves,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,stop
out,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
out,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
out,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
out,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
out,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,stop
out,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
out,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
out,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
out,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
out,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
out,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
out,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
out,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
out,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
out,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
out,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
out,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
out,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
out,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
out,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,stop
out,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
out,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
out,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,stop
out,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
out,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
out,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
out,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
out,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,stop
out,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
out,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
out,It's You,Ali Gatie,canadian hip hop,96,46,73,-7,19,40,213,37,3,89,stop
out,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,stop
out,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
out,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,stop
out,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,stop
out,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,stop
out,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
out,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,stop
out,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
out,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
out,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,stop
out,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
out,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
out,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,stop
out,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
out,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
out,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
out,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
out,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
out,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
out,Talk,Khalid,pop,136,40,90,-9,6,35,198,5,13,84,stop
out,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,stop
out,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,stop
out,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,stop
out,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
out,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
out,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,stop
out,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
outside,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,
outside,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
outside,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
outside,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,
outside,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,
Over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
over,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
over,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
over,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
over,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
over,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
over,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
over,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,stop
over,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,stop
over,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,stop
overflow,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
Own,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,stop
own,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
own,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
own,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,stop
Ozuna,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
Pa',Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,
pa',Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,
Pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
pa',No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
Pack,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
Pack,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
packs,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,
paid,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,
pain,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
pain,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pain,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pain,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pain,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pain,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pain,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
pain,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
pain,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
pain,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
pain,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
pain,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
pain,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,
pain,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,
pain,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,
pain,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,
pain,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
pain,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,
pair,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pair,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
pair,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
palms,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,
Palvin,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,
Panamera,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,
Panini,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,
Panini,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,
parade,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,
parents,Te Robaré,Nicky Jam,latin,176,75,67,-4,8,80,202,24,6,88,
Parisian,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
part,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,
part,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,
part,Piece Of Your Heart,MEDUZA,pop house,124,74,68,-7,7,63,153,4,3,91,
partner,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
party,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,
party,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,
party,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,
party,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,
party,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,
party,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,
Party,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,
party,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,
party,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,
party,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,
party,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,
party,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
party,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
party,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
Party-for,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,
partying,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
partying,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
party's,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,
Pass,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,
passing,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
past,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,
past,It's You,Ali Gatie,canadian hip hop,96,46,73,-7,19,40,213,37,3,89,
past,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,
past,Antisocial with Travis Scott,Ed Sheeran,pop,152,82,72,-5,36,91,162,13,5,87,
path,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,
patience,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,
patient,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
Patrón,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,
pay,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
pay,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
pay,Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,
pay,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
pay,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,
pay,Cross Me feat. Chance the Rapper & PnB Rock,Ed Sheeran,pop,95,79,75,-6,7,61,206,21,12,82,
Peace,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,
peace,You Need To Calm Down,Taylor Swift,dance pop,85,68,77,-6,7,73,171,1,5,90,
Peachtree,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,
Pearland,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,
pedicure,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,
pedicure,Otro Trago,Sech,panamanian pop,176,70,75,-5,11,62,226,14,34,91,
pedirno',Lalala,Y2K,canadian hip hop,130,39,84,-8,14,50,161,18,8,88,
pen,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
